32768B_2W_64B_16384B_1W_64B,37.25,130.29,36.15,133.35,35.16,136.43,34.26,139.45,33.45,142.33,32.73,144.99,32.07,147.42,
32768B_2W_64B_16384B_2W_64B,33.91,139.81,33.14,142.94,32.44,146.07,31.82,149.09,31.26,151.92,30.76,154.51,30.31,156.84,
32768B_2W_64B_8192B_1W_64B,40.12,129.05,38.77,131.96,37.53,134.87,36.41,137.69,35.39,140.35,34.47,142.80,33.64,145.04,
32768B_4W_64B_8192B_1W_64B,33.01,148.30,32.33,151.41,31.72,154.45,31.17,157.32,30.68,159.97,30.24,162.37,29.85,164.50,
8192B_1W_64B_8192B_1W_64B,62.08,116.70,56.40,123.17,55.71,124.10,53.75,126.64,50.80,130.82,50.82,130.96,50.04,132.02,
32768B_4W_64B_16384B_2W_64B,29.97,160.73,29.61,163.92,29.29,167.01,29.00,169.90,28.74,172.52,28.52,174.85,28.31,176.87,
16384B_1W_64B_8192B_1W_64B,55.63,120.86,53.18,123.39,50.88,125.85,48.71,128.17,46.69,130.31,44.81,132.24,43.07,133.96,
16384B_1W_64B_16384B_2W_64B,43.64,128.26,41.99,131.01,40.48,133.71,39.09,136.30,37.83,138.71,36.68,140.92,35.63,142.93,
16384B_1W_64B_16384B_1W_64B,51.87,116.99,46.19,124.93,45.50,126.10,43.53,129.31,40.59,134.75,40.60,134.83,39.82,136.32,
32768B_1W_64B_16384B_2W_64B,37.25,130.29,36.15,133.35,35.16,136.43,34.26,139.45,33.45,142.33,32.73,144.99,32.07,147.42,
16384B_1W_64B_32768B_1W_64B,41.88,122.15,40.37,125.11,38.99,128.14,37.74,131.12,36.60,133.99,35.56,136.67,34.63,139.14,
8192B_1W_64B_32768B_4W_64B,33.01,148.30,32.33,151.41,31.72,154.45,31.17,157.32,30.68,159.97,30.24,162.37,29.85,164.50,
8192B_1W_64B_32768B_2W_64B,40.12,129.05,38.77,131.96,37.53,134.87,36.41,137.69,35.39,140.35,34.47,142.80,33.64,145.04,
8192B_1W_64B_32768B_1W_64B,45.75,121.30,43.94,124.12,42.27,126.96,40.73,129.73,39.32,132.36,38.04,134.80,36.87,137.03,
8192B_1W_64B_16384B_1W_64B,55.63,120.86,53.18,123.39,50.88,125.85,48.71,128.17,46.69,130.31,44.81,132.24,43.07,133.96,
8192B_1W_64B_16384B_2W_64B,47.85,127.91,45.88,130.48,44.06,132.97,42.38,135.32,40.83,137.48,39.42,139.43,38.12,141.18,
32768B_1W_64B_32768B_4W_64B,29.59,154.21,29.27,157.32,28.98,160.40,28.73,163.36,28.50,166.10,28.30,168.56,28.12,170.72,
32768B_1W_64B_32768B_2W_64B,33.09,133.94,32.40,137.15,31.78,140.43,31.22,143.68,30.73,146.79,30.28,149.69,29.89,152.33,
32768B_1W_64B_32768B_1W_64B,43.23,117.55,37.55,127.39,33.33,136.73,34.89,133.03,31.94,140.31,31.96,140.33,31.17,142.44,
32768B_4W_64B_32768B_4W_64B,27.42,184.83,26.67,188.54,27.52,184.37,26.20,190.94,26.12,191.37,25.52,194.61,25.62,194.04,
32768B_4W_64B_32768B_1W_64B,29.59,154.21,29.27,157.32,28.98,160.40,28.73,163.36,28.50,166.10,28.30,168.56,28.12,170.72,
32768B_4W_64B_32768B_2W_64B,28.63,164.43,28.41,167.44,28.22,170.39,28.05,173.17,27.90,175.70,27.77,177.94,27.65,179.87,
16384B_2W_64B_32768B_4W_64B,29.97,160.73,29.61,163.92,29.29,167.01,29.00,169.90,28.74,172.52,28.52,174.85,28.31,176.87,
16384B_2W_64B_16384B_2W_64B,38.31,135.86,36.09,140.93,36.88,139.16,34.61,144.69,32.98,149.13,32.22,151.45,32.22,151.37,
16384B_2W_64B_16384B_1W_64B,43.64,128.26,41.99,131.01,40.48,133.71,39.09,136.30,37.83,138.71,36.68,140.92,35.63,142.93,
32768B_1W_64B_8192B_1W_64B,45.75,121.30,43.94,124.12,42.27,126.96,40.73,129.73,39.32,132.36,38.04,134.80,36.87,137.03,
16384B_1W_64B_32768B_2W_64B,37.25,130.29,36.15,133.35,35.16,136.43,34.26,139.45,33.45,142.33,32.73,144.99,32.07,147.42,
16384B_1W_64B_32768B_4W_64B,31.58,150.20,31.04,153.39,30.57,156.52,30.14,159.49,29.76,162.23,29.42,164.71,29.12,166.90,
16384B_2W_64B_32768B_1W_64B,37.25,130.29,36.15,133.35,35.16,136.43,34.26,139.45,33.45,142.33,32.73,144.99,32.07,147.42,
16384B_2W_64B_32768B_2W_64B,33.91,139.81,33.14,142.94,32.44,146.07,31.82,149.09,31.26,151.92,30.76,154.51,30.31,156.84,
32768B_1W_64B_16384B_1W_64B,41.88,122.15,40.37,125.11,38.99,128.14,37.74,131.12,36.60,133.99,35.56,136.67,34.63,139.14,
32768B_4W_64B_16384B_1W_64B,31.58,150.20,31.04,153.39,30.57,156.52,30.14,159.49,29.76,162.23,29.42,164.71,29.12,166.90,
16384B_2W_64B_8192B_1W_64B,47.85,127.91,45.88,130.48,44.06,132.97,42.38,135.32,40.83,137.48,39.42,139.43,38.12,141.18,
32768B_2W_64B_32768B_4W_64B,28.63,164.43,28.41,167.44,28.22,170.39,28.05,173.17,27.90,175.70,27.77,177.94,27.65,179.87,
32768B_2W_64B_32768B_2W_64B,31.52,146.50,30.39,149.94,31.75,145.90,29.39,153.21,28.37,156.72,27.44,160.22,27.64,159.42,
32768B_2W_64B_32768B_1W_64B,33.09,133.94,32.40,137.15,31.78,140.43,31.22,143.68,30.73,146.79,30.28,149.69,29.89,152.33,
32768B_2W_32B_16384B_1W_32B,45.35,110.54,43.56,112.26,41.92,114.12,40.41,116.15,39.03,118.37,37.77,120.82,36.63,123.49,
32768B_2W_32B_16384B_2W_32B,39.82,115.08,38.49,116.75,37.28,118.56,36.18,120.53,35.19,122.68,34.29,125.04,33.48,127.61,
32768B_2W_32B_8192B_1W_32B,49.86,107.33,47.76,109.08,45.80,111.01,43.99,113.15,42.31,115.52,40.77,118.13,39.36,120.99,
32768B_4W_32B_8192B_1W_32B,38.27,116.86,37.08,118.59,36.00,120.48,35.02,122.54,34.14,124.81,33.34,127.30,32.63,130.00,
8192B_1W_32B_8192B_1W_32B,80.09,94.92,75.93,97.21,70.30,100.71,74.47,98.08,58.90,109.84,73.09,98.98,55.18,113.67,
32768B_4W_32B_16384B_2W_32B,32.86,124.48,32.19,125.89,31.59,127.43,31.06,129.13,30.58,131.02,30.15,133.13,29.77,135.45,
16384B_1W_32B_8192B_1W_32B,70.86,98.23,67.88,99.71,64.96,101.43,62.13,103.42,59.39,105.70,56.76,108.29,54.26,111.19,
16384B_1W_32B_16384B_2W_32B,55.09,104.31,52.67,106.04,50.40,107.99,48.26,110.17,46.27,112.62,44.42,115.33,42.71,118.32,
16384B_1W_32B_16384B_1W_32B,62.34,99.30,58.12,102.65,58.52,102.31,56.57,104.02,48.98,111.83,55.06,105.46,45.72,116.00,
32768B_1W_32B_16384B_2W_32B,45.35,110.54,43.56,112.26,41.92,114.12,40.41,116.15,39.03,118.37,37.77,120.82,36.63,123.49,
16384B_1W_32B_32768B_1W_32B,52.51,106.24,50.24,107.91,48.11,109.75,46.13,111.77,44.29,114.00,42.59,116.47,41.03,119.18,
8192B_1W_32B_32768B_4W_32B,38.27,116.86,37.08,118.59,36.00,120.48,35.02,122.54,34.14,124.81,33.34,127.30,32.63,130.00,
