64 bit line size,,,,,,,,,,,,,,,,
32kB_1_16kB_1,11.39,104.23,10.43,108.52,9.78,112.03,9.46,114.01,9.16,115.77,9.11,116.16,9.08,116.37,9.06,116.63
32kB_4_16kB_1,11.39,104.23,10.43,108.52,9.78,112.03,9.46,114.01,9.16,115.77,9.11,116.16,9.08,116.37,9.06,116.63
16kB_2_8kB_1,14.96,106.56,14,109.93,13.35,112.59,13.03,114.13,12.73,115.29,12.68,115.57,12.65,115.74,12.63,116.02
32kB_2_32kB_4,5.21,162.06,5.2,162.26,5.18,162.68,5.17,162.88,5.21,162.05,5.19,162.42,5.17,162.78,5.16,163.04
32kB_2_32kB_2,5.27,138.28,5.26,138.5,5.22,139.16,5.2,139.4,5.28,138.17,5.24,138.87,5.21,139.28,5.19,139.56
32kB_2_32kB_1,8.36,105.53,7.4,111.75,6.75,117.13,6.43,120.17,6.33,121.11,6.07,123.91,6.04,124.25,6.03,124.52
,,,,,,,,,,,,,,,,
32 bit line size,,,,,,,,,,,,,,,,
32kB_2_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
32kB_2_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
32kB_2_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
32kB_4_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
8kB_1_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
32kB_4_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
16kB_1_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
16kB_1_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
16kB_1_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
32kB_1_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
16kB_1_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
8kB_1_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
8kB_1_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
8kB_1_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
8kB_1_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
8kB_1_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
32kB_1_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
32kB_1_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
32kB_1_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
32kB_4_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
32kB_4_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
32kB_4_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
16kB_2_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
16kB_2_16kB_2,10.18,94.75,9.98,95.54,9.83,96.16,9.75,96.5,10.16,94.85,8.46,102.68,7.62,107.91,7.15,111.43
16kB_2_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
32kB_1_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
16kB_1_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
16kB_1_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
16kB_2_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
16kB_2_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
32kB_1_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
32kB_4_16kB_1,13.39,92.25,13.03,93.27,12.72,94.23,12.57,94.75,12.64,94.47,11.23,99.36,10.47,102.53,10.02,104.75
16kB_2_8kB_1,25.28,84.02,24.8,84.58,24.43,85.04,24.24,85.31,18.85,94,16.02,100.91,15.12,103.65,14.55,105.7
32kB_2_32kB_4,5.68,122.46,5.68,122.52,5.67,122.61,5.67,122.69,5.69,122.44,5.67,122.59,5.66,122.72,5.64,123.04
32kB_2_32kB_2,5.73,116.46,5.72,116.53,5.7,116.83,5.69,116.93,5.73,116.45,5.7,116.78,5.69,116.96,5.66,117.28
32kB_2_32kB_1,8.78,99.34,8.43,101.19,8.12,102.98,7.97,103.91,7.92,104.22,7.87,104.52,7.2,109.09,6.77,112.57
