32768B_2W_64B_16384B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
32768B_2W_64B_16384B_2W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
32768B_2W_64B_8192B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
32768B_4W_64B_8192B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
8192B_1W_64B_8192B_1W_64B,6.52,118.49,5.66,128.01,5.61,128.60,5.50,130.24,5.47,130.61,5.44,131.27,5.41,131.54,
32768B_4W_64B_16384B_2W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
16384B_1W_64B_8192B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
16384B_1W_64B_16384B_2W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
16384B_1W_64B_16384B_1W_64B,4.28,115.88,3.43,130.94,3.38,131.98,3.26,134.86,3.24,135.48,3.20,136.44,3.17,137.16,
32768B_1W_64B_16384B_2W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
16384B_1W_64B_32768B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
8192B_1W_64B_32768B_4W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
8192B_1W_64B_32768B_2W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
8192B_1W_64B_32768B_1W_64B,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,999999999.00,
