1024B_1W_16B_1024B_1W_16B,48230720.1012505,1231780.728,1108613.485356,55648382.778388,1031457.03,1509850.479468,63004199.8449151,913140.354,2084716.360896,65740250.0984873,785980.752,2936728.23306,60267126.7796501,621106.014,3869951.250472,60675260.0035306,545116.746,4409988.517908,65676437.3765092,518748.474,4963899.540904,
1024B_1W_16B_1024B_1W_32B,49567132.4493431,1264012.872,1070351.331912,56723816.9485448,1050073.47,1458774.124848,64185472.9011765,928835.274,2165671.412516,66448710.4904528,793528.494,3152081.572536,61458744.1684631,631543.752,4137703.573136,60881521.4941046,546188.304,4677033.85368,65870271.9006428,519558.294,5239235.92052,
1024B_1W_16B_1024B_1W_64B,50690633.052101,1270651.824,1054558.982588,57821549.2255933,1055522.502,1509550.512172,65526098.4470653,936721.644,2301271.971064,67266925.108895,794879.184,3412893.383296,62001979.0054444,630595.188,4465880.106844,61304847.6990915,544593.498,5013586.20596,66506092.6678463,519695.976,5586316.165144,
1024B_1W_16B_2048B_1W_16B,49465186.6509914,1143972.498,1372419.547328,55258884.7643645,953681.424,1800459.109384,61902622.9482566,848216.328,2331765.15564,63341786.8578922,724128.096,3168220.073044,55876977.8088399,556815.132,3801273.47452,58206700.5417365,506093.904,4308690.672148,65691809.0211139,501809.304,4897282.111336,
1024B_1W_16B_2048B_2W_16B,46502584.9171891,1072623.456,1107962.322104,53268051.8970158,915300.714,1501799.178516,59822705.203083,816694.974,2195392.513324,57958537.8459528,664605.66,3101080.066408,55922216.199861,553644.732,3693069.417416,59126316.3379809,510162.036,4209686.490116,64050822.5581286,487951.602,4690913.759596,
1024B_1W_16B_2048B_1W_32B,50821422.2341564,1187161.308,1258321.227132,57030743.6087353,990340.77,1657179.492744,64871555.6725688,891372.504,2269751.4526,65774394.8157256,753649.476,3272184.007672,61190614.9577971,606453.93,4094575.559448,61259028.0666114,531770.466,4613636.497356,65948652.5588448,505383.546,5154093.512688,
1024B_1W_16B_2048B_2W_32B,49469876.8806299,1143359.952,1037939.269456,57225282.1004922,982498.974,1473177.119404,64226026.0298801,875493.42,2224395.549156,65721924.1261385,747260.004,3125963.143364,61568967.3030076,605503.236,3959547.11184,60199852.4757827,520197.072,4429566.809536,64654727.6965007,493577.496,4963036.623412,
1024B_1W_16B_2048B_1W_64B,51720913.3384049,1199140.98,1149048.318924,59127830.0310768,1017675.96,1568719.13762,66938498.6872691,912896.844,2272445.486168,68033300.7223214,773554.326,3373532.441684,61657671.5597227,607665.048,4378694.488528,61422373.6805179,530462.328,4918780.501876,66315433.8986258,505614.978,5479711.682576,
1024B_1W_16B_2048B_2W_64B,51390740.6820465,1163766.48,1055102.354572,59653507.4120903,1006978.314,1518078.92082,66844386.7119389,898239.384,2207165.453688,68143015.2277723,765017.184,3252669.759256,62364932.4985709,607247.556,4253767.71286,60770533.8471939,520362.972,4777200.982556,65230867.0445118,493863.72,5312792.122416,
1024B_1W_16B_4096B_1W_16B,54271392.1487916,1049412.318,2013336.573796,58157939.8073039,876321.36,2280576.707268,62595269.5978561,770444.898,2900098.725696,59338570.3918431,624288.09,3613700.728856,54600583.6795584,504220.056,3909473.34,60066465.3603444,485382.912,4320538.780912,67292793.9989589,481814.484,4807661.750752,
1024B_1W_16B_4096B_2W_16B,49849704.5912658,966991.59,1759220.19188,53062670.5026401,803247.942,2046612.09804,56081582.0652914,695017.392,2764383.614432,54301978.492874,574370.604,3445187.913928,54241318.1002062,499101.282,3819773.786328,59111096.0114919,476611.35,4222126.123772,66353593.8557219,474060.348,4725709.714452,
1024B_1W_16B_4096B_4W_16B,49871937.5964849,955261.908,1626301.521796,52014513.0392914,781273.626,1923467.246808,54530172.507591,672167.73,2682347.972576,52621672.2194275,554456.448,3376536.8863,52804531.0241447,484131.732,3773146.36018,59054480.1618193,473337.204,4278611.098748,66436259.1307189,472027.626,4770149.013588,
1024B_1W_16B_4096B_1W_32B,54153870.4465916,1081982.508,1887348.65246,58887565.7708643,908864.466,2173267.553404,63771931.1372356,799897.098,2771805.789276,62637117.7131054,666838.512,3600099.554492,59468315.1436012,552232.344,4063462.570896,61552968.4294067,502821.582,4488371.024948,67161313.6114811,486803.394,5010513.374812,
1024B_1W_16B_4096B_2W_32B,52083759.4231222,1032689.706,1527832.106688,56124068.3514286,862307.37,1942646.822892,61248520.9561402,765099.342,2642771.843976,62438120.2398072,660125.532,3421110.118576,61043488.9299218,561575.07,3954651.543968,59463363.1859962,484644.3,4304802.700548,66530140.7227591,480083.976,4882772.645776,
1024B_1W_16B_4096B_4W_32B,50964688.480414,988606.038,1332512.83704,54328328.3099609,821566.134,1702134.714976,58900129.2710395,726845.838,2488202.652332,56540195.571761,595636.956,3358117.394124,56563551.700488,518087.028,3862374.93954,59288323.2599349,477903.252,4330613.204104,66529556.4518457,475205.286,4859370.805616,
1024B_1W_16B_4096B_1W_64B,54338674.414572,1091658.456,1675929.042544,59698115.1902929,923820.684,1964060.844792,65288158.5715638,819495.336,2587166.336132,63760622.5155969,679009.296,3606386.99326,61222219.7723819,567530.664,4208193.318428,63479115.5290041,517399.29,4755444.883748,67437420.0818395,488970.192,5278919.669844,
1024B_1W_16B_4096B_2W_64B,53919120.4575146,1062123.048,1352896.541764,59009798.0270849,899573.094,1802463.517632,65337506.1821437,809117.862,2477847.376628,64400502.2977728,677265.846,3471543.860036,63154833.3120797,577662.438,4162642.997572,61715664.4802015,499869.42,4658405.006616,67129125.2595153,482950.578,5220166.327064,
1024B_1W_16B_4096B_4W_64B,54966324.5231184,1035884.85,1196047.38624,59927753.8040949,882124.764,1614622.108636,65938919.6995838,793536.996,2463702.647208,65569173.3424096,672083.238,3418074.292988,61641228.1511625,553333.44,4161112.946456,62542387.9308373,496349.814,4661376.044752,68004863.5367297,480357.378,5199562.877976,
1024B_1W_32B_1024B_1W_16B,45798528.5232441,1146711.456,1063150.538256,52081248.4086344,949199.388,1440403.268752,58167001.1737255,831076.962,2040038.560096,59517642.7432278,702781.83,2908293.741632,52940530.1394205,539582.082,3690065.597376,52291611.2686461,465412.992,4083055.79982,55780933.8865776,437333.544,4515848.219628,
1024B_1W_32B_1024B_1W_32B,47232367.2043287,1180781.982,1031957.827372,53003365.7663813,965007.528,1397664.329352,59411831.6528332,847355.52,2104684.59698,60247543.3848072,710331.792,3098261.024912,54154278.4933453,550039.8,3939043.20996,52305027.5683801,464766.048,4312358.632736,55993258.2646622,438114.06,4754633.352608,
1024B_1W_32B_1024B_1W_64B,48307257.9339777,1186894.35,1019606.750708,54188726.0891878,972295.608,1449670.367192,60725879.9963161,855217.248,2231256.768252,61044019.5921693,711699.354,3333213.86346,54674536.4756863,549084.132,4223476.019424,52706468.6566105,463172.13,4594620.959764,56606590.2841799,438251.742,5043187.690764,
1024B_1W_32B_2048B_1W_16B,46813063.391265,1061488.638,1303883.3051,51361354.3746579,871549.434,1726505.811236,56752519.7795694,766501.92,2283252.974732,56942674.7324463,642677.202,3082767.81162,48416578.7950812,477097.836,3573059.005208,49264013.9561189,424688.742,3931300.243468,55441337.4607141,420374.172,4419841.26318,
1024B_1W_32B_2048B_2W_16B,43777334.3432478,988876.638,1055163.581872,49393899.1612765,833813.412,1443216.555712,54651304.5143337,734976.126,2155870.52438,51547579.412594,583166.31,3019360.719964,48233613.9165635,472173.636,3470542.111292,50379724.9910979,430501.128,3849912.712392,53780302.9272483,406555.764,4216437.505692,
1024B_1W_32B_2048B_1W_32B,48273536.3020136,1105741.272,1203877.704548,53109831.5703042,907017.306,1588543.022932,59792290.6814764,809894.526,2204461.143472,59432129.281173,672214.122,3182043.314936,53581778.4664408,524993.934,3876738.408212,52368918.7236213,450335.778,4228864.2356,55759505.1475558,423939.534,4644041.638272,
