32768B_2W_64B_16384B_1W_64B,239.23,109.02,230.20,111.56,224.50,114.58,215.16,116.48,209.16,118.73,203.98,120.78,199.47,122.63,
32768B_2W_64B_16384B_2W_64B,223.59,118.35,214.76,120.53,206.98,122.56,200.38,124.42,194.90,126.07,190.39,127.51,186.65,128.77,
32768B_2W_64B_8192B_1W_64B,291.65,108.30,280.53,110.23,270.75,111.90,262.01,113.38,254.19,114.69,247.14,115.83,240.72,116.83,
32768B_4W_64B_8192B_1W_64B,292.42,109.09,282.39,111.03,273.36,112.86,265.23,114.52,257.84,116.01,248.89,117.86,247.77,118.04,
8192B_1W_64B_8192B_1W_64B,282.09,106.58,271.40,108.82,261.61,111.12,252.86,113.39,245.09,115.56,238.18,117.57,231.97,119.40,
32768B_4W_64B_16384B_2W_64B,223.01,119.41,214.61,121.72,207.39,123.93,199.70,125.81,196.22,127.85,191.96,129.50,188.35,130.94,
16384B_1W_64B_8192B_1W_64B,284.59,107.00,273.76,109.19,263.85,111.34,255.00,113.37,247.14,115.25,240.14,116.94,233.83,118.44,
16384B_1W_64B_16384B_2W_64B,224.85,117.83,216.67,120.13,207.63,122.65,200.60,124.97,194.73,127.14,189.91,129.10,187.80,130.41,
16384B_1W_64B_16384B_1W_64B,242.21,108.85,232.84,111.30,224.31,113.88,216.84,116.51,210.41,119.08,204.90,121.54,200.14,123.81,
32768B_1W_64B_16384B_2W_64B,224.09,117.83,216.67,120.13,207.08,121.86,200.20,123.61,194.49,125.15,189.81,126.49,185.96,127.66,
16384B_1W_64B_32768B_1W_64B,225.09,112.66,216.04,113.67,207.70,114.94,200.40,116.46,194.24,118.22,189.17,120.19,185.02,122.33,
8192B_1W_64B_32768B_4W_64B,196.74,141.09,190.44,143.19,184.15,145.43,178.40,147.72,173.53,150.01,169.68,152.19,166.78,154.20,
8192B_1W_64B_32768B_2W_64B,209.51,122.14,201.52,123.05,194.05,124.19,187.50,125.56,182.07,127.15,177.73,128.92,174.33,130.83,
8192B_1W_64B_32768B_1W_64B,226.79,112.85,217.66,113.55,209.20,114.47,201.76,115.63,195.48,117.05,190.28,118.71,186.01,120.60,
8192B_1W_64B_16384B_1W_64B,244.49,109.58,234.35,111.61,225.76,114.02,218.20,116.57,211.68,119.16,206.08,121.72,201.25,124.16,
8192B_1W_64B_16384B_2W_64B,225.49,118.04,216.67,120.13,208.15,122.87,201.03,125.34,195.07,127.72,190.17,129.95,186.15,131.97,
32768B_1W_64B_32768B_4W_64B,195.07,141.59,188.77,144.13,182.33,146.10,177.05,148.69,172.43,150.60,168.81,152.22,166.11,153.56,
32768B_1W_64B_32768B_2W_64B,205.88,121.99,200.08,123.02,189.06,127.09,186.46,128.12,179.72,130.37,175.72,132.42,172.62,134.31,
32768B_1W_64B_32768B_1W_64B,221.77,113.08,212.89,114.83,204.78,116.81,197.75,118.97,191.87,121.25,187.05,123.58,183.12,125.85,
32768B_4W_64B_32768B_4W_64B,189.70,142.49,182.87,144.87,177.32,147.40,172.74,149.81,169.18,152.02,166.52,153.97,164.60,155.65,
32768B_4W_64B_32768B_1W_64B,220.62,113.66,212.22,114.90,207.33,115.35,198.72,118.13,193.16,119.90,189.24,122.18,185.62,124.35,
32768B_4W_64B_32768B_2W_64B,202.63,123.31,195.14,124.84,189.06,127.09,186.46,128.12,179.14,130.47,175.80,132.48,173.16,134.42,
16384B_2W_64B_32768B_4W_64B,194.24,141.42,187.84,143.73,181.71,146.12,176.31,148.51,171.87,150.83,168.45,152.98,165.91,154.91,
16384B_2W_64B_16384B_2W_64B,224.38,118.40,215.45,120.81,207.53,123.26,200.77,125.64,194.62,127.71,187.39,130.62,186.67,131.79,
16384B_2W_64B_16384B_1W_64B,242.13,109.48,233.02,111.84,224.83,114.35,217.68,116.93,211.52,119.50,206.19,121.98,201.54,124.30,
32768B_1W_64B_8192B_1W_64B,290.94,108.12,279.81,109.87,269.67,111.45,259.37,115.13,252.54,114.06,245.33,115.12,238.82,116.04,
16384B_1W_64B_32768B_2W_64B,208.27,121.84,200.08,123.02,192.99,124.59,186.57,126.30,181.26,128.18,177.03,130.17,173.74,132.18,
16384B_1W_64B_32768B_4W_64B,196.17,141.20,189.87,143.57,182.33,146.10,177.94,148.36,173.15,150.62,169.38,152.69,166.55,154.51,
16384B_2W_64B_32768B_1W_64B,227.33,109.91,215.68,113.86,207.56,114.97,200.54,116.32,194.66,117.94,189.79,119.78,185.78,121.81,
16384B_2W_64B_32768B_2W_64B,207.18,122.40,199.26,123.52,192.06,124.87,185.92,126.44,180.90,128.21,176.93,130.12,173.83,132.09,
32768B_1W_64B_16384B_1W_64B,239.28,108.59,229.99,111.14,221.61,113.62,214.31,115.99,208.05,118.17,202.71,120.16,200.60,121.87,
32768B_4W_64B_16384B_1W_64B,239.47,110.09,231.10,112.56,224.50,114.58,217.36,117.53,211.79,119.87,206.88,122.04,202.51,124.00,
16384B_2W_64B_8192B_1W_64B,284.85,107.34,274.35,109.54,264.82,111.74,256.31,113.84,248.73,115.81,241.91,117.60,235.71,119.20,
32768B_2W_64B_32768B_4W_64B,193.10,141.88,186.73,144.44,180.71,146.90,175.45,149.16,171.19,151.18,169.54,153.13,165.50,154.36,
32768B_2W_64B_32768B_2W_64B,204.71,122.36,196.97,124.18,190.01,126.18,184.12,128.27,179.35,130.38,175.60,132.44,172.69,134.35,
32768B_2W_64B_32768B_1W_64B,221.28,113.18,208.85,114.89,204.62,116.58,197.87,118.61,192.25,120.80,184.54,123.04,183.83,125.33,
32768B_2W_32B_16384B_1W_32B,278.15,95.33,272.94,96.67,267.58,98.08,261.96,99.57,255.92,101.19,249.30,102.95,241.95,104.87,
32768B_2W_32B_16384B_2W_32B,286.88,93.79,281.53,95.28,276.18,96.90,270.69,98.66,264.90,100.60,258.62,102.72,251.69,105.04,
