1024B_1W_16B_1024B_1W_16B,4727158.51337531,151099.172,154957.30236,5462216.11639941,123683.726,319351.875436,7324039.09659659,122131.502,464802.24238,9246057.00554267,121754.324,621678.065228,11158832.0372422,121403.12,758455.743196,13080596.7312614,121213.088,862133.506356,15011773.1771741,121132.502,964546.965436,
1024B_1W_16B_1024B_1W_32B,4653838.41906899,150047.924,154636.101764,5418745.46466799,123269.396,321243.711656,7272219.95135687,121689.422,464371.303112,9187320.97188037,121312.91,616819.220248,11093023.2972826,120960.818,755101.585172,13007808.5382704,120771.23,867134.566868,14931926.276289,120690.644,975331.54468,
1024B_1W_16B_1024B_1W_64B,4791895.72399141,151669.928,164063.284052,5500010.28630336,123665.516,331937.722024,7351599.93783611,121984.976,481238.387796,9269464.39194106,121588.484,638967.185316,11179510.4099749,121236.614,780562.966584,13098635.4798741,121046.804,900363.350028,15027178.8668082,120966.44,1010965.282308,
1024B_1W_16B_2048B_1W_16B,5240223.80334471,147750.218,163480.246524,5973175.69943291,122940.386,328027.156912,7820502.99081241,121439.666,498287.626844,9730737.27118903,121072.256,683136.580712,11631523.0133358,120725.27,807872.368172,13541533.8302196,120534.794,908254.623036,15461454.2027354,120453.986,949191.205828,
1024B_1W_16B_2048B_2W_16B,4867639.38642897,138677.846,143563.537468,5980257.30877787,121928.39,320517.324768,7830585.35028202,120667.874,513911.496692,9732398.26299942,120341.978,680872.87514,11623435.4041096,120013.196,815961.740084,13525235.33578,119847.806,921610.300272,15440291.3225869,119809.178,964893.612608,
1024B_1W_16B_2048B_1W_32B,5088926.43514801,146800.112,166641.306648,5866783.97151767,122616.098,331468.884428,7708753.43349688,121098.95,468208.421332,9613879.03883676,120732.206,652417.224096,11509234.8144878,120383,798180.622056,13414052.5576769,120193.634,921046.725256,15328600.7847068,120113.048,970946.385712,
1024B_1W_16B_2048B_2W_32B,4787458.35325109,138259.856,148254.503908,5911548.74139184,121643.156,319842.001064,7760810.69894202,120416.828,512419.933164,9659608.77284087,120099.368,662814.981832,11542118.8770009,119728.184,813026.870808,13444977.1971072,119605.418,908769.072164,15356073.2828133,119566.124,981534.834252,
1024B_1W_16B_2048B_1W_64B,5098391.50041587,146628.908,172914.619164,5885433.54800365,122616.5,336892.135928,7726970.88950824,121093.358,475425.464036,9631112.66959287,120717.29,643985.34446,11525989.1337242,120365.864,791337.408528,13430538.1952921,120176.498,911014.97018,15344782.0878864,120095.69,1007437.526144,
1024B_1W_16B_2048B_2W_64B,4898535.60732358,138273.2,153953.066544,6003972.68426622,121511.312,322802.308108,7860485.76494531,120407.084,519023.775904,9760566.00346777,120106.052,648417.247104,11642469.008902,119730.428,815287.773672,13540896.0912367,119573.918,913503.67188,15451562.9752153,119535.29,1020913.58132,
1024B_1W_16B_4096B_1W_16B,6077209.62051677,139337.696,163438.58556,7039416.67112149,122327.168,334490.853756,8870320.17535279,120899.486,518057.000048,10763801.2604686,120486.566,700922.8612,12653342.568567,120149.348,835712.346752,14552445.162891,119958.872,928649.031996,16462492.3865161,119878.508,952654.784028,
