1024B_1W_16B_1024B_1W_16B,6293911.9276783,185862.082,178409.50858,6832994.96424257,146204.446,179267.589448,8749289.25105558,140700.178,207298.731968,10844758.3595507,138996.328,251452.825304,12951792.662312,137896.318,360399.58026,14868818.8370947,135564.43,629367.17986,16595539.0567325,132416.692,1018219.155004,
1024B_1W_16B_1024B_1W_32B,6550268.37114562,192256.696,187222.855204,7752228.17663837,161568.748,205176.672412,8922522.59767324,143202.022,216224.803864,11035349.2638592,141249.31,266418.492328,13183021.7638596,140187.928,377392.596748,15139988.3235841,137876.464,657872.60744,16904331.45087,134726.506,1062871.023664,
1024B_1W_16B_1024B_1W_64B,6816404.75230177,194779.45,199230.133312,7976022.52688597,162883.378,218561.752208,9142923.33850797,144266.458,228291.961856,11278585.0855894,142381.234,276204.711024,13443399.9724026,141313.414,394790.401548,15414699.1489263,138977.53,688439.440696,17193933.2715364,135814.252,1111319.870268,
1024B_1W_16B_2048B_1W_16B,6877870.33260551,180185.854,214257.156856,7204906.18226564,141328.084,200291.801048,9060178.52940909,136327.312,231092.788288,11136072.8276808,135215.314,279565.669216,13163951.6707226,133994.758,389621.023424,15022402.2618481,131771.872,635195.981116,16669912.0588452,128592.388,1015064.634936,
1024B_1W_16B_2048B_2W_16B,6061664.90953016,161613.742,197149.344256,7076070.11667426,137834.878,199306.354464,8915389.37758538,133342.708,228892.491952,10967622.5011579,132480.682,272419.361888,12974710.6789512,131465.476,377694.593108,14795462.8851534,129270.562,612844.55348,16419602.028298,126213.178,973020.630764,
1024B_1W_16B_2048B_1W_32B,6772780.10108001,180676,204816.649628,7205289.63689734,142851.196,197196.117288,9052183.96028268,137398.21,226389.638072,11143693.3671318,136261.348,278932.581624,13192254.9580915,135066.988,397496.134,15069625.8271111,132844.102,649947.96538,16738092.9748094,129673.498,1040696.74858,
1024B_1W_16B_2048B_2W_32B,6067885.84796371,163276.576,188352.822224,7079474.86401785,138845.032,191447.478704,8919483.3130105,134132.194,221960.152752,10961765.6269342,133033.96,266450.886952,12972837.655606,131970.802,374571.008512,14790679.6402934,129681.538,622192.334956,16424781.1287185,126635.476,996968.45592,
1024B_1W_16B_2048B_1W_64B,7187602.7376002,188060.5,202962.283352,8222952.46670474,157661.374,212133.787004,9203906.73605872,138604.228,225344.111408,11310294.3116367,137421.19,277642.873104,13376702.512201,136219.948,408269.94436,15272391.3397513,133995.286,670588.767084,16955377.3990261,130796.932,1078070.476684,
1024B_1W_16B_2048B_2W_64B,6992860.80137426,178988.254,207056.981624,8299957.20745722,155421.622,219010.084804,9285568.37441132,137128.156,223102.286884,11360936.7637124,135884.29,271964.348368,13404939.1607993,134714.794,394241.368892,15259695.0061897,132381.13,666719.120284,16944724.9760099,129399.004,1056500.614684,
1024B_1W_16B_4096B_1W_16B,8293577.09983211,176752.624,315640.235748,8284385.56205274,138713.812,275479.138612,10102142.232066,134246.95,317253.849236,12164761.4738226,133414.672,393837.861012,14102026.3084353,131778.754,572352.548012,15962633.8035768,129968.344,777376.49286,17465259.3224629,126220.762,1177905.96362,
1024B_1W_16B_4096B_2W_16B,7297789.03935616,158177.362,275083.526376,8160508.0413263,135886.786,262148.793916,9952183.04896376,131646.364,291967.350868,11973293.1789479,130818.082,374475.003468,13896910.6876721,129413.488,543932.923596,15671915.5749885,127264.306,779902.261576,17229821.7237197,124159.858,1138210.220392,
1024B_1W_16B_4096B_4W_16B,7387334.97779927,157137.82,266680.094708,8248881.31854966,135244.624,257286.053404,10049476.8366766,131243.962,286100.085128,12077849.764612,130547.992,358271.935776,13984818.2171344,129051.268,534813.767404,15732658.7259325,126759.34,808682.92736,17310913.9642575,123850.474,1153910.45798,
1024B_1W_16B_4096B_1W_32B,7923698.28740492,175928.908,286820.27646,8041112.4037124,138822.718,256400.6534,9858524.27228392,134237.308,296521.040048,11920629.6167569,133386.604,376307.586544,13859114.0188813,131738.92,557267.529432,15721532.0852693,129921.406,766095.151744,17230284.5631708,126172.492,1177292.21222,
1024B_1W_16B_4096B_2W_32B,7087314.50088428,158536.336,248685.816012,7980759.51581225,136100.35,239607.101888,9784922.47761798,131885.458,270522.838556,11808355.7996403,131030.314,349745.210068,13745308.3194831,129688.99,513721.194236,15549109.9395829,127692.1,738493.04914,17083418.6494611,124356.994,1122683.10482,
1024B_1W_16B_4096B_4W_32B,7282286.93779694,157119.718,239749.590836,8180466.16556381,135438.532,231744.257316,9996260.85742707,131528.668,257063.0332,12021500.0097843,130754.332,328217.42826,13936733.1664234,129286.246,500121.279024,15707958.5262624,127119.748,755590.694524,17285097.1385665,124148.278,1121052.543588,
1024B_1W_16B_4096B_1W_64B,8275479.77428261,182919.808,263313.718908,9101389.62046778,153799.18,256469.381876,9936615.12329773,135350.758,275307.271736,11995548.3727671,134294.482,356286.805812,13957178.9737127,132711.178,549126.867424,15841835.3524513,130935.622,760729.335192,17387582.2900134,127310.14,1179005.308056,
1024B_1W_16B_4096B_2W_64B,8035716.00782119,174181.6,238275.025848,9182396.03151089,151772.92,240216.330388,10021771.3787221,133959.64,248407.600272,12056693.2288165,132898.036,321929.439076,14011553.1461062,131457.478,493674.881672,15841024.3038501,129440.83,736827.630756,17417781.6444711,126199.186,1134278.353496,
1024B_1W_16B_4096B_4W_64B,7877981.24548774,162804.088,222262.110628,8836705.99958452,141002.578,217310.022844,10352646.4571715,132893.806,238313.0777,12380626.0739667,131948.974,302849.804792,14327512.257083,130593.664,462556.951008,16106498.5278758,128348.134,734182.310388,17713945.6985187,125463.688,1105725.641372,
