1024B_1W_16B_1024B_1W_16B,73070504.8289847,2018698.868,2921425.207892,70530137.458124,1451489.312,3679485.434093,87754802.4329099,1373631.692,5447124.26374,109035437.326014,1365792.206,7124711.461196,130384786.104505,1360872.464,8471120.69444,151921585.405905,1358700.194,9572452.33119,173479038.684272,1357165.286,10643059.632943,
1024B_1W_16B_1024B_1W_32B,70179298.6246522,1957223.762,2842772.541527,69976247.4095953,1441672.052,3631174.902013,87480774.6516138,1369190.162,5387674.366873,108703737.011864,1361471.888,7062477.840407,129987169.924525,1356569.906,8408320.220356,151454957.404294,1354392.308,9475301.833256,172946030.569098,1352873.162,10556600.715319,
1024B_1W_16B_1024B_1W_64B,80024748.149895,2143025.042,3120268.042943,74339571.4779986,1492250.69,3874034.542699,91603195.8302438,1406465.45,5642495.089018,113434416.136482,1398886.148,7345048.525747,135318759.757598,1394008.364,8717697.533954,157382682.229515,1391804.792,9805979.719792,179468075.933801,1390251.458,10918142.602623,
1024B_1W_16B_2048B_1W_16B,66681675.2353244,1702351.202,3171834.926638,75186283.308548,1417401.77,3971653.817915,91044084.0791351,1333692.674,5720155.713899,111558440.709246,1324915.46,7415298.84737,132247626.667556,1320140.462,8709014.689308,153131476.247032,1318040.12,9978267.919265,174023637.142027,1316457.704,10900242.579403,
1024B_1W_16B_2048B_2W_16B,60159176.2627527,1553846.09,2866777.616669,72019915.2749197,1357029.992,3817440.655555,90279892.7287628,1314641.312,5612243.183411,110508034.746231,1306090.982,7229630.480358,130876914.402174,1301168.354,8521515.605535,151454094.49163,1299053.804,9743839.035943,172045364.15833,1297498.472,10667456.645285,
1024B_1W_16B_2048B_1W_32B,63373097.1945324,1656693.842,3104685.49915,73359219.0811657,1402314.476,3938586.528863,89891267.6616938,1329088.664,5695995.022611,110340141.060524,1320326.324,7379221.11111,130959736.620979,1315553.324,8657908.529924,151759663.624488,1313359.742,9911711.503053,172586532.219942,1311835.712,10825614.717609,
1024B_1W_16B_2048B_2W_32B,54821932.5811275,1458705.314,2723524.763614,70004419.0978199,1333967.732,3764687.171562,88891097.4852005,1303477.364,5572493.527266,109000809.515019,1295496.464,7154894.469594,129204166.21059,1290586.934,8430463.329615,149621056.184863,1288534.766,9622787.664447,170049640.590177,1287013.844,10537345.897617,
1024B_1W_16B_2048B_1W_64B,68059169.6502218,1743845.414,3214957.980383,75560987.8912147,1429714.304,4021560.85827,91312681.8224038,1341425.792,5775979.448486,111993016.267632,1333007.996,7444718.890877,132808715.582876,1328170.616,8747820.648151,153812123.811493,1325986.358,9989404.941831,174835852.524473,1324424.144,10896769.026612,
1024B_1W_16B_2048B_2W_64B,57178483.0547869,1483913.93,2720917.221466,71651450.2639945,1343417.678,3788169.557275,90121542.6093384,1306230.014,5576540.680827,110261542.929935,1298153.654,7171469.37693,130520006.59547,1293377.546,8440198.713408,150973329.272896,1291270.544,9589565.102196,171448616.192553,1289774.93,10522309.569089,
1024B_1W_16B_4096B_1W_16B,76780048.9164243,1614631.22,3300249.397209,87321670.4854766,1409372.018,4098384.9218,101829830.133918,1320335.81,5766869.343526,122030673.627818,1311351.47,7489090.700574,142475615.86751,1306700.348,8781813.832766,163112435.899066,1304505.434,10084929.271049,183765493.319491,1302869.738,11017210.655063,
1024B_1W_16B_4096B_2W_16B,70229048.1081778,1491361.73,3184991.332515,81476266.7547177,1322693.456,3943942.645817,101135502.57337,1305794.816,5807751.710567,121266925.594206,1298364.698,7450509.967919,141540849.485327,1294026.818,8726695.816605,162030922.983625,1292241.938,9979605.743448,182515659.086186,1290791.39,10906129.973293,
1024B_1W_16B_4096B_4W_16B,71235684.6775759,1488524.732,3187402.491566,82115044.9296812,1317054.596,3916201.082843,102166388.747231,1305537.902,5797129.096099,122299953.663195,1298211.014,7437610.47332,142546762.37446,1293696.866,8729700.414097,163052939.889945,1292073.38,9981272.82774,183542223.172059,1290675.446,10901055.119753,
1024B_1W_16B_4096B_1W_32B,69723564.846509,1540620.512,3175632.70236,83281830.4556877,1387748.426,4029806.278896,98847421.1328249,1312620.518,5728552.385282,118954565.818303,1303759.832,7422557.942801,139286928.484624,1299111.152,8697397.010601,159840285.147102,1297164.656,9973445.821979,180395155.277361,1295635.964,10894999.967257,
1024B_1W_16B_4096B_2W_32B,62241943.9058655,1389188.534,3021759.672065,78573138.3855364,1308391.412,3907503.472373,98401587.2032244,1295644.838,5767509.716732,118389556.128701,1288284.206,7382470.896799,138508946.025348,1283946.992,8629832.710564,158857765.471235,1282288.874,9855670.32419,179190288.111826,1280870.738,10754179.299327,
1024B_1W_16B_4096B_4W_32B,64284096.3362271,1388175.53,3025238.252476,80324240.3309746,1305095.804,3895604.197103,100336008.208744,1295132.888,5768200.090976,120325210.671576,1287949.634,7381106.862789,140436803.162878,1283638.172,8639516.591547,160792771.111061,1282082.618,9864533.378325,181125726.804724,1280700.446,10760881.095679,
1024B_1W_16B_4096B_1W_64B,71147661.9021282,1573912.712,3225904.454716,84051676.5626368,1403527.934,4041513.268582,98754996.1883547,1315338.878,5769540.44076,118944403.890914,1306805.42,7460115.289194,139339641.41856,1302253.754,8707130.25445,159948449.715978,1300337.228,9970460.881165,180560532.843574,1298845.166,10874550.853174,
1024B_1W_16B_4096B_2W_64B,59318587.8211751,1333560.164,2952252.791546,78297992.2278375,1300963.904,3916285.870077,98242245.8826504,1290840.26,5765169.619017,118151622.066387,1283462.978,7387785.759825,138186775.769304,1279067.6,8610624.099759,158435943.069824,1277253.194,9832143.734697,178697439.686295,1275897.884,10723838.534375,
