1024B_1W_16B_1024B_1W_16B,148482031.875258,3637238.8,2280667.297116,178732326.065692,3181407.976,2902413.564884,218956038.228805,3042615.352,3341379.029388,259730443.456877,2957252.356,3897785.899392,294935390.556582,2846036.35,4947833.804416,320838902.434298,2689153.834,6345512.251192,343409114.72092,2544238.894,8084741.548584,
1024B_1W_16B_1024B_1W_32B,149782131.964834,3670722.484,2118135.32882,181765457.612787,3232340.194,2827032.32326,220889791.03456,3068249.338,3515442.841764,260413555.292645,2964819.538,4200639.046772,295678022.187699,2852753.05,5421052.908824,320670940.985777,2687395.462,7175619.66722,342491909.163275,2537092.138,9005602.02384,
1024B_1W_16B_1024B_1W_64B,155246552.802739,3735655.144,2106536.007524,185313651.989161,3251167.228,3036378.122116,223817014.374599,3075759.7,3906223.284408,262362667.852672,2960894.236,4818603.179064,297555718.405142,2849031.988,6096502.77486,322891478.952706,2687241.274,8082491.507524,344732440.449484,2537389.054,10143661.361316,
1024B_1W_16B_2048B_1W_16B,154756509.852075,3431743.612,2710283.028312,185941137.192385,3070379.338,3332694.740044,225199393.664109,2948945.782,3746704.107056,262461292.504297,2846867.74,4332700.83612,295926678.371362,2740186.528,5200883.713672,322796479.128959,2609073.772,6503465.171228,343027465.76603,2461277.272,8275209.436596,
1024B_1W_16B_2048B_2W_16B,149445280.829188,3293716.81,2547134.491748,183497967.04714,3011006.026,3217358.278636,223745750.021756,2913698.542,3753971.426584,263381936.656454,2841894.196,4162235.549128,297140080.606997,2738810.494,4822680.884492,321635447.712621,2590020.1,6091173.880244,343582206.98471,2456397.634,7630179.003376,
1024B_1W_16B_2048B_1W_32B,153647055.176085,3451462.186,2410582.061104,187949758.957676,3128793.844,3025799.858704,226683435.512961,2988189.256,3653331.085876,264814019.224711,2887758.01,4199161.215344,297591254.847954,2768472.082,5372495.575644,324628562.393361,2634355,6898012.458808,344984711.63118,2483835.892,8760978.063148,
1024B_1W_16B_2048B_2W_32B,149474689.728736,3321081.328,2293739.64122,186233408.829519,3070456.204,2887483.109752,226966625.455941,2966758.672,3496162.892416,266822905.019664,2888092.306,4136554.526796,299909359.347409,2772086.65,5108412.454764,322554005.251546,2604283.288,6731069.629148,344540754.651826,2468850.634,8426990.829496,
1024B_1W_16B_2048B_1W_64B,157795195.703146,3516084.328,2293960.154348,191032481.301686,3160978.9,3029657.677212,229384465.58315,3009254.998,3803809.952592,267430356.16852,2904443.914,4510970.417332,301344597.507717,2792809.216,5750742.384432,325608313.682226,2634171.568,7717161.850544,347274571.268445,2492661.886,9672905.792576,
1024B_1W_16B_2048B_2W_64B,154605269.455362,3368814.214,2169168.067704,191705050.963669,3113896.054,2900186.331064,231571629.695062,2991906.388,3606121.78796,269652667.706092,2891527.756,4533692.875616,303657412.788485,2783636.866,5682311.201924,326078679.180439,2613416.368,7745628.489256,346774214.464043,2468678.14,9691544.264376,
1024B_1W_16B_4096B_1W_16B,171343412.732445,3188347.084,3852838.064404,200250560.115332,2891329.954,4205444.3488,236686082.288257,2782204.078,4771724.463108,271416182.329007,2689866.286,5498787.367544,303083722.319999,2596690.444,6243349.335964,329638470.47966,2488197.268,7220525.118504,346019304.969332,2336456.938,9075519.241208,
1024B_1W_16B_4096B_2W_16B,164314406.263202,3049033.132,3787187.450028,195902310.129759,2818743.43,4204207.777752,235497806.390574,2757474.538,4699468.898124,269402375.806755,2661396.934,5605636.758352,299180008.345358,2556810.736,6375153.975012,325142100.751891,2448894.538,7199143.743196,346202698.876605,2331680.98,8653920.889044,
