64 bit line size,,,,,,,,,,,,,,,,
32kB_2_32kB_2,21.59,154.94,20.93,158.16,21.43,155.68,21,157.84,19.37,166.59,19.37,166.55,19.28,167.1,19.27,167.17
32kB_2_32kB_1,32.3,119.33,27.41,131.22,25.52,137.05,24.83,139.38,23.56,143.98,23.23,145.3,23.17,145.59,23.11,145.81
,,,,,,,,,,,,,,,,
32 bit line size,,,,,,,,,,,,,,,,
32kB_2_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
32kB_2_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
32kB_2_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
32kB_4_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
8kB_1_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
32kB_4_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
16kB_1_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
16kB_1_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
16kB_1_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
32kB_1_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
16kB_1_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
8kB_1_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
8kB_1_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
8kB_1_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
8kB_1_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
8kB_1_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
32kB_1_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
32kB_1_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
32kB_1_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
32kB_4_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
32kB_4_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
32kB_4_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
16kB_2_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
16kB_2_16kB_2,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,110.55,24.52,134.97
16kB_2_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
32kB_1_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
16kB_1_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
16kB_1_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
16kB_2_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
16kB_2_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
32kB_1_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
32kB_4_16kB_1,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,108.67,28.66,129.33
16kB_2_8kB_1,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,94.11,47.27,122.86
32kB_2_32kB_4,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,131.37,20.79,148.34
32kB_2_32kB_2,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,124.97,20.84,140.57
32kB_2_32kB_1,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,117.66,24.28,136.34
