64 bit line size,,,,,,,,,,,,,,,,
32kB_2_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
32kB_2_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
32kB_2_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
32kB_4_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
8kB_1_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
32kB_4_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
16kB_1_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
16kB_1_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
16kB_1_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
32kB_1_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
16kB_1_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
8kB_1_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
8kB_1_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
8kB_1_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
8kB_1_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
8kB_1_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
32kB_1_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
32kB_1_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
32kB_1_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
32kB_4_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
32kB_4_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
32kB_4_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
16kB_2_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
16kB_2_16kB_2,208.41,139.03,208.38,139.04,208.38,139.04,208.28,139.09,208.24,139.1,208.08,139.17,208,139.2,208,139.2
16kB_2_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
32kB_1_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
16kB_1_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
16kB_1_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
16kB_2_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
16kB_2_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
32kB_1_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
32kB_4_16kB_1,251.69,125.73,249.87,126.26,249.86,126.26,249.65,126.34,237.19,130.14,233.42,131.38,233.35,131.41,233.34,131.44
16kB_2_8kB_1,256.08,124.63,254.27,125.14,254.27,125.14,254.06,125.22,241.21,129.02,237.34,130.25,237.19,130.31,237.19,130.34
32kB_2_32kB_4,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91,207.58,150.91
32kB_2_32kB_2,207.98,141.46,207.98,141.46,207.97,141.46,207.92,141.48,207.95,141.47,207.79,141.53,207.79,141.53,207.79,141.53
32kB_2_32kB_1,237.43,132.34,235.59,132.95,235.59,132.95,235.38,133.02,222.12,137.76,222.12,137.76,222.12,137.77,222.11,137.78
