64 bit line size,,,,,,,,,,,,,,,,
32kB_2_16kB_1,87.82,120.45,78.36,128.55,75.57,131.32,70.7,136.7,69.37,138.31,68.37,139.65,67.73,140.37,66.9,141.55
32kB_2_16kB_2,64.53,144,60.17,150.55,63.14,145.95,58.58,153.18,56.73,156.46,55.86,158.11,55.62,158.52,54.78,160.16
32kB_2_8kB_1,102.19,119.39,92.73,126.12,89.94,128.37,85.07,132.68,83.74,133.96,82.74,135.06,82.11,135.57,81.27,136.54
32kB_4_8kB_1,102.19,119.39,92.73,126.12,89.94,128.37,85.07,132.68,83.74,133.96,82.74,135.06,82.11,135.57,81.27,136.54
8kB_1_8kB_1,102.19,119.39,92.73,126.12,89.94,128.37,85.07,132.68,83.74,133.96,82.74,135.06,82.11,135.57,81.27,136.54
32kB_4_16kB_2,64.53,144,60.17,150.55,63.14,145.95,58.58,153.18,56.73,156.46,55.86,158.11,55.62,158.52,54.78,160.16
16kB_1_8kB_1,102.19,119.39,92.73,126.12,89.94,128.37,85.07,132.68,83.74,133.96,82.74,135.06,82.11,135.57,81.27,136.54
16kB_1_16kB_2,64.53,144,60.17,150.55,63.14,145.95,58.58,153.18,56.73,156.46,55.86,158.11,55.62,158.52,54.78,160.16
16kB_1_16kB_1,87.82,120.45,78.36,128.55,75.57,131.32,70.7,136.7,69.37,138.31,68.37,139.65,67.73,140.37,66.9,141.55
32kB_1_16kB_2,64.53,144,60.17,150.55,63.14,145.95,58.58,153.18,56.73,156.46,55.86,158.11,55.62,158.52,54.78,160.16
16kB_1_32kB_1,77.55,121.95,68.08,131.48,62.77,138.09,60.42,141.4,59.09,143.4,58.09,145,57.45,145.96,56.62,147.39
8kB_1_32kB_4,54.32,184.6,52.3,189.65,54.44,184.31,52.12,190.13,50.28,195.15,49.64,197,49.75,196.64,49.01,198.83
8kB_1_32kB_2,57.01,152.61,54.19,157.79,57.3,152.08,53.6,158.92,51.61,163,50.84,164.68,50.81,164.73,49.99,166.59
8kB_1_32kB_1,77.55,121.95,68.08,131.48,62.77,138.09,60.42,141.4,59.09,143.4,58.09,145,57.45,145.96,56.62,147.39
8kB_1_16kB_1,87.82,120.45,78.36,128.55,75.57,131.32,70.7,136.7,69.37,138.31,68.37,139.65,67.73,140.37,66.9,141.55
8kB_1_16kB_2,64.53,144,60.17,150.55,63.14,145.95,58.58,153.18,56.73,156.46,55.86,158.11,55.62,158.52,54.78,160.16
