32768B_1W_64B_16384B_1W_64B,37.26,118.22,32.37,128.13,30.7,132.21,29.79,134.66,28.52,138.26,28.18,139.28,28.13,
32768B_4W_64B_16384B_1W_64B,37.26,118.22,32.37,128.13,30.7,132.21,29.79,134.66,28.52,138.26,28.18,139.28,28.13,
16384B_2W_64B_8192B_1W_64B,54.68,117.06,49.79,123.39,48.13,125.82,47.22,127.25,45.95,129.3,45.61,129.87,45.55,
32768B_2W_64B_32768B_4W_64B,21.49,183.09,20.85,187.04,21.31,184.16,20.93,186.54,19.31,197.7,19.33,197.55,19.25,
32768B_2W_64B_32768B_2W_64B,21.59,154.94,20.93,158.16,21.43,155.68,21,157.84,19.37,166.59,19.37,166.55,19.28,
32768B_2W_64B_32768B_1W_64B,32.3,119.33,27.41,131.22,25.52,137.05,24.83,139.38,23.56,143.98,23.23,145.3,23.17,
32768B_2W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
32768B_2W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
32768B_2W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
32768B_4W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
8192B_1W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
32768B_4W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
16384B_1W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
16384B_1W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
16384B_1W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
32768B_1W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
16384B_1W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
8192B_1W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
8192B_1W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
8192B_1W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
8192B_1W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
8192B_1W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
32768B_1W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
32768B_1W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
32768B_1W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
32768B_4W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
32768B_4W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
32768B_4W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
16384B_2W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
16384B_2W_32B_16384B_2W_32B,35.63,109.42,35.37,109.85,31.68,116.42,30.13,119.7,35.02,110.42,27.79,125.31,34.94,
16384B_2W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
32768B_1W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
16384B_1W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
16384B_1W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
16384B_2W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
16384B_2W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
32768B_1W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
32768B_4W_32B_16384B_1W_32B,43.99,102.73,41.25,106.03,39.81,107.94,36.03,113.68,39.56,108.3,32.56,120.15,39.32,
16384B_2W_32B_8192B_1W_32B,85.02,91.82,82.29,93.11,58.85,108.97,54.79,113.12,80.6,93.96,51.22,117.33,80.39,
32768B_2W_32B_32768B_4W_32B,25.66,130.27,25.58,130.52,25.66,130.27,25.07,132.1,25.33,131.29,23.61,136.99,25.31,
32768B_2W_32B_32768B_2W_32B,25.76,123.89,25.66,124.15,25.76,123.88,25.16,125.56,25.4,124.89,23.68,130.1,25.37,
32768B_2W_32B_32768B_1W_32B,35.94,109.31,33.22,113.91,31.7,116.84,31.61,117.01,31.55,117.15,28.17,124.81,31.31,
